"Municipio","Estacion","Fecha","Diametro aerodinamico","Medicion"
"Pereira","Centro","2007 Jul 27 12:00:00 AM","PM10","32.48"
"Pereira","Centro","2007 Jul 28 12:00:00 AM","PM10","49.06"
"Pereira","Centro","2007 Jul 29 12:00:00 AM","PM10","51.22"
"Pereira","Centro","2007 Jul 30 12:00:00 AM","PM10","31.64"
"Pereira","Centro","2007 Jul 31 12:00:00 AM","PM10","54.15"
"Pereira","Centro","2007 Aug 01 12:00:00 AM","PM10","71.12"
"Pereira","Centro","2007 Aug 02 12:00:00 AM","PM10","60.67"
"Pereira","Centro","2007 Aug 03 12:00:00 AM","PM10","44.28"
"Pereira","Centro","2007 Aug 04 12:00:00 AM","PM10","45.64"
"Pereira","Centro","2007 Aug 05 12:00:00 AM","PM10","74.44"
"Pereira","Centro","2007 Aug 06 12:00:00 AM","PM10","36.86"
"Pereira","Centro","2007 Aug 07 12:00:00 AM","PM10","73.12"
"Pereira","Centro","2007 Aug 08 12:00:00 AM","PM10","33.89"
"Pereira","Centro","2007 Aug 09 12:00:00 AM","PM10","32.35"
"Pereira","Centro","2007 Aug 20 12:00:00 AM","PM10","41.56"
"Pereira","Centro","2007 Aug 21 12:00:00 AM","PM10","57.9"
"Pereira","Centro","2007 Aug 22 12:00:00 AM","PM10","43.48"
"Pereira","Centro","2007 Aug 23 12:00:00 AM","PM10","26.06"
"Pereira","Centro","2007 Aug 24 12:00:00 AM","PM10","38.58"
"Pereira","Centro","2007 Aug 25 12:00:00 AM","PM10","48.48"
"Pereira","Centro","2007 Aug 26 12:00:00 AM","PM10","51.47"
"Pereira","Centro","2007 Aug 27 12:00:00 AM","PM10","56.01"
"Pereira","Centro","2007 Aug 28 12:00:00 AM","PM10","45.31"
"Pereira","Centro","2007 Aug 29 12:00:00 AM","PM10","33.67"
"Pereira","Centro","2008 Jul 01 12:00:00 AM","PM10","52.22"
"Pereira","Centro","2008 Jul 02 12:00:00 AM","PM10","51.5"
"Pereira","Centro","2008 Jul 03 12:00:00 AM","PM10","37.73"
"Pereira","Centro","2008 Jul 04 12:00:00 AM","PM10","33.36"
"Pereira","Centro","2008 Jul 05 12:00:00 AM","PM10","46.44"
"Pereira","Centro","2008 Jul 06 12:00:00 AM","PM10","44.42"
"Pereira","Centro","2008 Jul 07 12:00:00 AM","PM10","58.95"
"Pereira","Centro","2008 Jul 08 12:00:00 AM","PM10","50.16"
"Pereira","Centro","2008 Jul 09 12:00:00 AM","PM10","39.25"
"Pereira","Centro","2008 Jul 10 12:00:00 AM","PM10","42.7"
"Pereira","Centro","2008 Jul 11 12:00:00 AM","PM10","54.48"
"Pereira","Centro","2008 Jul 12 12:00:00 AM","PM10","48.7"
"Pereira","Centro","2008 Jul 13 12:00:00 AM","PM10","33.33"
"Pereira","Centro","2008 Jul 14 12:00:00 AM","PM10","50.08"
"Pereira","Centro","2008 Jul 15 12:00:00 AM","PM10","31.3"
"Pereira","Centro","2008 Jul 16 12:00:00 AM","PM10","46.2"
"Pereira","Centro","2008 Jul 17 12:00:00 AM","PM10","44.87"
"Pereira","Centro","2008 Jul 18 12:00:00 AM","PM10","51.88"
"Pereira","Centro","2008 Jul 19 12:00:00 AM","PM10","33.14"
"Pereira","Centro","2008 Jul 20 12:00:00 AM","PM10","38.39"
"Pereira","Centro","2008 Jul 21 12:00:00 AM","PM10","49.85"
"Pereira","Centro","2008 Jul 22 12:00:00 AM","PM10","48.19"
"Pereira","Centro","2008 Jul 23 12:00:00 AM","PM10","40.73"
"Pereira","Centro","2008 Jul 24 12:00:00 AM","PM10","41.78"
"Pereira","Centro","2008 Jul 25 12:00:00 AM","PM10","47.02"
"Pereira","Centro","2008 Jul 26 12:00:00 AM","PM10","48.6"
"Pereira","Centro","2008 Jul 27 12:00:00 AM","PM10","32.48"
"Pereira","Centro","2008 Jul 28 12:00:00 AM","PM10","49.06"
"Pereira","Centro","2008 Jul 29 12:00:00 AM","PM10","51.22"
"Pereira","Centro","2008 Jul 30 12:00:00 AM","PM10","31.64"
"Pereira","Centro","2008 Jul 31 12:00:00 AM","PM10","54.15"
"Pereira","Centro","2008 Aug 01 12:00:00 AM","PM10","71.12"
"Pereira","Centro","2008 Aug 02 12:00:00 AM","PM10","60.67"
"Pereira","Centro","2008 Aug 03 12:00:00 AM","PM10","44.28"
"Pereira","Centro","2008 Aug 04 12:00:00 AM","PM10","45.64"
"Pereira","Centro","2008 Aug 05 12:00:00 AM","PM10","74.44"
"Pereira","Centro","2008 Aug 06 12:00:00 AM","PM10","36.86"
"Pereira","Centro","2008 Aug 07 12:00:00 AM","PM10","73.12"
"Pereira","Centro","2008 Aug 08 12:00:00 AM","PM10","33.89"
"Pereira","Centro","2008 Aug 09 12:00:00 AM","PM10","32.35"
"Pereira","Centro","2008 Aug 20 12:00:00 AM","PM10","41.56"
"Pereira","Centro","2008 Aug 21 12:00:00 AM","PM10","57.9"
"Pereira","Centro","2008 Aug 22 12:00:00 AM","PM10","43.48"
"Pereira","Centro","2008 Aug 23 12:00:00 AM","PM10","26.06"
"Pereira","Centro","2008 Aug 24 12:00:00 AM","PM10","38.58"
"Pereira","Centro","2008 Aug 25 12:00:00 AM","PM10","48.48"
"Pereira","Centro","2008 Aug 26 12:00:00 AM","PM10","51.47"
"Pereira","Centro","2008 Aug 27 12:00:00 AM","PM10","56.01"
"Pereira","Centro","2008 Aug 28 12:00:00 AM","PM10","45.31"
"Pereira","Centro","2008 Aug 29 12:00:00 AM","PM10","33.67"
"Pereira","Centro","2009 Feb 02 12:00:00 AM","PM10","55.94"
"Pereira","Centro","2009 Feb 03 12:00:00 AM","PM10","48.29"
"Pereira","Centro","2009 Feb 04 12:00:00 AM","PM10","47.24"
"Pereira","Centro","2009 Feb 05 12:00:00 AM","PM10","52.64"
"Pereira","Centro","2009 Feb 06 12:00:00 AM","PM10","58.57"
"Pereira","Centro","2009 Feb 07 12:00:00 AM","PM10","56.15"
"Pereira","Centro","2009 Feb 08 12:00:00 AM","PM10","57.22"
"Pereira","Centro","2009 Feb 09 12:00:00 AM","PM10","55.76"
"Pereira","Centro","2009 Feb 10 12:00:00 AM","PM10","52.08"
"Pereira","Centro","2009 Feb 11 12:00:00 AM","PM10","42.56"
"Pereira","Centro","2009 Feb 12 12:00:00 AM","PM10","48.45"
"Pereira","Centro","2009 Feb 13 12:00:00 AM","PM10","47.29"
"Pereira","Centro","2009 Feb 14 12:00:00 AM","PM10","41.97"
"Pereira","Centro","2009 Feb 15 12:00:00 AM","PM10","38.62"
"Pereira","Centro","2009 Feb 16 12:00:00 AM","PM10","41.92"
"Pereira","Centro","2009 Feb 17 12:00:00 AM","PM10","31.43"
"Pereira","Centro","2009 Feb 18 12:00:00 AM","PM10","15.49"
"Pereira","Centro","2009 Feb 19 12:00:00 AM","PM10","17.71"
"Pereira","Centro","2009 Feb 20 12:00:00 AM","PM10","41.01"
"Pereira","Centro","2009 Feb 21 12:00:00 AM","PM10","53.08"
"Pereira","Centro","2009 Mar 03 12:00:00 AM","PM10","32.38"
"Pereira","Centro","2009 Mar 04 12:00:00 AM","PM10","47.21"
"Pereira","Centro","2009 Mar 05 12:00:00 AM","PM10","54.66"
"Pereira","Centro","2009 Mar 06 12:00:00 AM","PM10","42.94"
"Pereira","Centro","2009 Mar 07 12:00:00 AM","PM10","53.76"
"Pereira","Centro","2009 Mar 09 12:00:00 AM","PM10","97.31"
"Pereira","Centro","2009 Mar 10 12:00:00 AM","PM10","81.8"
"Pereira","Centro","2009 Mar 11 12:00:00 AM","PM10","50.24"
"Pereira","Centro","2009 Mar 12 12:00:00 AM","PM10","85.88"
"Pereira","Centro","2009 Mar 13 12:00:00 AM","PM10","83.76"
"Pereira","Centro","2009 Mar 14 12:00:00 AM","PM10","93.64"
"Pereira","Centro","2009 Mar 15 12:00:00 AM","PM10","55.76"
"Pereira","Centro","2009 Mar 16 12:00:00 AM","PM10","94.81"
"Pereira","Centro","2009 Mar 17 12:00:00 AM","PM10","66.38"
"Pereira","Centro","2009 Mar 18 12:00:00 AM","PM10","46.99"
"Pereira","Centro","2009 Mar 19 12:00:00 AM","PM10","70.15"
"Pereira","Centro","2009 Mar 20 12:00:00 AM","PM10","84.47"
"Pereira","Centro","2009 Mar 22 12:00:00 AM","PM10","48.26"
"Pereira","Centro","2009 Mar 23 12:00:00 AM","PM10","32.17"
"Pereira","Centro","2009 Mar 24 12:00:00 AM","PM10","40.65"
"Pereira","Centro","2009 Mar 25 12:00:00 AM","PM10","39.91"
"Pereira","Centro","2009 Mar 26 12:00:00 AM","PM10","33.41"
"Pereira","Centro","2009 Mar 27 12:00:00 AM","PM10","50.24"
"Pereira","Centro","2009 Mar 29 12:00:00 AM","PM10","34.96"
"Pereira","Centro","2009 Mar 30 12:00:00 AM","PM10","54.88"
"Pereira","Centro","2009 Mar 31 12:00:00 AM","PM10","30.98"
"Pereira","Centro","2009 Apr 01 12:00:00 AM","PM10","43.03"
"Pereira","Centro","2009 Apr 02 12:00:00 AM","PM10","45.83"
"Pereira","Centro","2009 Apr 03 12:00:00 AM","PM10","51"
"Pereira","Centro","2009 Apr 04 12:00:00 AM","PM10","31.49"
"Pereira","Centro","2009 Apr 05 12:00:00 AM","PM10","36.22"
"Pereira","Centro","2009 Apr 06 12:00:00 AM","PM10","55.62"
"Pereira","Centro","2009 Apr 07 12:00:00 AM","PM10","41.03"
"Pereira","Centro","2009 Apr 08 12:00:00 AM","PM10","42.46"
"Pereira","Centro","2009 Apr 10 12:00:00 AM","PM10","39.99"
"Pereira","Centro","2009 Apr 12 12:00:00 AM","PM10","35.02"
"Pereira","Centro","2009 Apr 13 12:00:00 AM","PM10","40.01"
"Pereira","Centro","2009 Apr 14 12:00:00 AM","PM10","41.92"
"Pereira","Centro","2009 Apr 15 12:00:00 AM","PM10","52.59"
"Pereira","Centro","2009 Apr 16 12:00:00 AM","PM10","33.09"
"Pereira","Centro","2009 Apr 17 12:00:00 AM","PM10","41.52"
"Pereira","Centro","2009 Apr 18 12:00:00 AM","PM10","43.76"
"Pereira","Centro","2009 Apr 19 12:00:00 AM","PM10","39.54"
"Pereira","Centro","2009 Apr 20 12:00:00 AM","PM10","43.4"
"Pereira","Centro","2009 Apr 21 12:00:00 AM","PM10","31.76"
"Pereira","Centro","2009 Apr 22 12:00:00 AM","PM10","51.23"
"Pereira","Centro","2009 Apr 23 12:00:00 AM","PM10","63.99"
"Pereira","Centro","2009 Apr 24 12:00:00 AM","PM10","71.25"
"Pereira","Centro","2009 Apr 25 12:00:00 AM","PM10","49.13"
"Pereira","Centro","2009 Apr 26 12:00:00 AM","PM10","59.91"
"Pereira","Centro","2009 Apr 27 12:00:00 AM","PM10","26.28"
"Pereira","Centro","2009 Apr 28 12:00:00 AM","PM10","36.39"
"Pereira","Centro","2009 Apr 29 12:00:00 AM","PM10","46.61"
"Pereira","Centro","2009 Apr 30 12:00:00 AM","PM10","43.47"
"Pereira","Centro","2009 May 01 12:00:00 AM","PM10","28.59"
"Pereira","Centro","2010 Feb 01 12:00:00 AM","PM10","32.27"
"Pereira","Centro","2010 Feb 02 12:00:00 AM","PM10","27.75"
"Pereira","Centro","2010 Feb 03 12:00:00 AM","PM10","40.87"
"Pereira","Centro","2010 Feb 04 12:00:00 AM","PM10","32.23"
"Pereira","Centro","2010 Feb 05 12:00:00 AM","PM10","44.73"
"Pereira","Centro","2010 Feb 06 12:00:00 AM","PM10","53.73"
"Pereira","Centro","2010 Feb 07 12:00:00 AM","PM10","51.82"
"Pereira","Centro","2010 Feb 08 12:00:00 AM","PM10","59.63"
"Pereira","Centro","2010 Feb 09 12:00:00 AM","PM10","47.38"
"Pereira","Centro","2010 Feb 10 12:00:00 AM","PM10","31.45"
"Pereira","Centro","2010 Feb 11 12:00:00 AM","PM10","40.46"
"Pereira","Centro","2010 Feb 12 12:00:00 AM","PM10","62.9"
"Pereira","Centro","2010 Feb 13 12:00:00 AM","PM10","65.81"
"Pereira","Centro","2010 Feb 14 12:00:00 AM","PM10","93.38"
"Pereira","Centro","2010 Feb 15 12:00:00 AM","PM10","53.68"
"Pereira","Centro","2010 Feb 16 12:00:00 AM","PM10","84.5"
"Pereira","Centro","2010 Aug 03 12:00:00 AM","PM10","78.31"
"Pereira","Centro","2010 Aug 04 12:00:00 AM","PM10","91.27"
"Pereira","Centro","2010 Aug 05 12:00:00 AM","PM10","74.68"
"Pereira","Centro","2010 Aug 06 12:00:00 AM","PM10","33.28"
"Pereira","Centro","2010 Aug 07 12:00:00 AM","PM10","46.38"
"Pereira","Centro","2010 Aug 08 12:00:00 AM","PM10","56.39"
"Pereira","Centro","2010 Aug 09 12:00:00 AM","PM10","47.83"
"Pereira","Centro","2010 Aug 10 12:00:00 AM","PM10","49.41"
"Pereira","Centro","2010 Aug 11 12:00:00 AM","PM10","50.26"
"Pereira","Centro","2010 Aug 12 12:00:00 AM","PM10","59.77"
"Pereira","Centro","2010 Aug 13 12:00:00 AM","PM10","34.33"
"Pereira","Centro","2010 Aug 14 12:00:00 AM","PM10","53.82"
"Pereira","Centro","2010 Aug 15 12:00:00 AM","PM10","38.85"
"Pereira","Centro","2010 Aug 16 12:00:00 AM","PM10","31.6"
"Pereira","Centro","2010 Aug 17 12:00:00 AM","PM10","29.5"
"Pereira","Centro","2010 Aug 18 12:00:00 AM","PM10","32.58"
"Pereira","Centro","2010 Aug 19 12:00:00 AM","PM10","34.7"
"Pereira","Centro","2010 Aug 20 12:00:00 AM","PM10","37.31"
"Pereira","Centro","2010 Aug 21 12:00:00 AM","PM10","47.46"
"Pereira","Centro","2010 Aug 22 12:00:00 AM","PM10","51.71"
"Pereira","Centro","2010 Aug 23 12:00:00 AM","PM10","55.02"
"Pereira","Centro","2010 Aug 24 12:00:00 AM","PM10","53.35"
"Pereira","Centro","2010 Aug 25 12:00:00 AM","PM10","39.75"
"Pereira","Centro","2010 Aug 26 12:00:00 AM","PM10","35.65"
"Pereira","Centro","2010 Aug 27 12:00:00 AM","PM10","51.28"
"Pereira","Centro","2010 Aug 28 12:00:00 AM","PM10","64.29"
"Pereira","Centro","2010 Aug 29 12:00:00 AM","PM10","78.38"
"Pereira","Centro","2010 Aug 30 12:00:00 AM","PM10","72.4"
"Pereira","Centro","2010 Aug 31 12:00:00 AM","PM10","67.56"
"Pereira","Centro","2011 Jan 03 12:00:00 AM","PM10","42.78"
"Pereira","Centro","2011 Jan 09 12:00:00 AM","PM10","31.19"
"Pereira","Centro","2011 Jan 15 12:00:00 AM","PM10","18.68"
"Pereira","Centro","2011 Jan 21 12:00:00 AM","PM10","32.37"
"Pereira","Centro","2011 Jan 27 12:00:00 AM","PM10","11.27"
"Pereira","Centro","2011 Feb 02 12:00:00 AM","PM10","39.62"
"Pereira","Centro","2011 Feb 08 12:00:00 AM","PM10","37.14"
"Pereira","Centro","2011 Feb 14 12:00:00 AM","PM10","44.34"
"Pereira","Centro","2011 Feb 20 12:00:00 AM","PM10","22.84"
"Pereira","Centro","2011 Feb 26 12:00:00 AM","PM10","44.37"
"Pereira","Centro","2011 Mar 04 12:00:00 AM","PM10","30.92"
"Pereira","Centro","2011 Mar 10 12:00:00 AM","PM10","49.95"
"Pereira","Centro","2011 Mar 16 12:00:00 AM","PM10","53.44"
"Pereira","Centro","2011 Mar 22 12:00:00 AM","PM10","43.22"
"Pereira","Centro","2011 Mar 28 12:00:00 AM","PM10","38.88"
"Pereira","Centro","2011 Apr 03 12:00:00 AM","PM10","30.36"
"Pereira","Centro","2011 Apr 09 12:00:00 AM","PM10","45.47"
"Pereira","Centro","2011 Apr 15 12:00:00 AM","PM10","21.38"
"Pereira","Centro","2011 Apr 21 12:00:00 AM","PM10","23.96"
"Pereira","Centro","2011 Apr 27 12:00:00 AM","PM10","35.75"
"Pereira","Centro","2011 May 03 12:00:00 AM","PM10","8.28"
"Pereira","Centro","2011 May 09 12:00:00 AM","PM10","11"
"Pereira","Centro","2011 May 15 12:00:00 AM","PM10","17.38"
"Pereira","Centro","2011 May 21 12:00:00 AM","PM10","23.01"
"Pereira","Centro","2011 May 27 12:00:00 AM","PM10","16.29"
"Pereira","Centro","2011 Jun 02 12:00:00 AM","PM10","17.24"
"Pereira","Centro","2011 Jun 08 12:00:00 AM","PM10","37.54"
"Pereira","Centro","2011 Jun 14 12:00:00 AM","PM10","27.83"
"Pereira","Centro","2011 Jun 20 12:00:00 AM","PM10","23"
"Pereira","Centro","2011 Jun 26 12:00:00 AM","PM10","33.35"
"Pereira","Centro","2011 Jul 02 12:00:00 AM","PM10","43.83"
"Pereira","Centro","2011 Jul 08 12:00:00 AM","PM10","65.52"
"Pereira","Centro","2011 Jul 14 12:00:00 AM","PM10","23.25"
"Pereira","Centro","2011 Jul 20 12:00:00 AM","PM10","36.22"
"Pereira","Centro","2011 Jul 26 12:00:00 AM","PM10","132.83"
"Pereira","Centro","2011 Aug 01 12:00:00 AM","PM10","68.15"
"Pereira","Centro","2011 Aug 07 12:00:00 AM","PM10","94.26"
"Pereira","Centro","2011 Aug 13 12:00:00 AM","PM10","41.37"
"Pereira","Centro","2011 Aug 19 12:00:00 AM","PM10","34.4"
"Pereira","Centro","2011 Aug 25 12:00:00 AM","PM10","51.32"
"Pereira","Centro","2011 Aug 31 12:00:00 AM","PM10","64.56"
"Pereira","Centro","2011 Sep 06 12:00:00 AM","PM10","96.44"
"Pereira","Centro","2011 Sep 12 12:00:00 AM","PM10","76.5"
"Pereira","Centro","2011 Sep 18 12:00:00 AM","PM10","23.23"
"Pereira","Centro","2011 Sep 24 12:00:00 AM","PM10","60.3"
"Pereira","Centro","2011 Sep 30 12:00:00 AM","PM10","61.23"
"Pereira","Centro","2011 Oct 06 12:00:00 AM","PM10","43.91"
"Pereira","Centro","2011 Oct 12 12:00:00 AM","PM10","42.82"
"Pereira","Centro","2011 Oct 18 12:00:00 AM","PM10","36.24"
"Pereira","Centro","2011 Oct 24 12:00:00 AM","PM10","50.07"
"Pereira","Centro","2011 Oct 30 12:00:00 AM","PM10","27.65"
"Pereira","Centro","2011 Nov 05 12:00:00 AM","PM10","34.81"
"Pereira","Centro","2011 Nov 11 12:00:00 AM","PM10","18.55"
"Pereira","Centro","2011 Nov 17 12:00:00 AM","PM10","56.19"
"Pereira","Centro","2011 Nov 23 12:00:00 AM","PM10","50.6"
"Pereira","Centro","2011 Nov 29 12:00:00 AM","PM10","47.07"
"Pereira","Centro","2011 Dec 05 12:00:00 AM","PM10","55.61"
"Pereira","Centro","2011 Dec 11 12:00:00 AM","PM10","73.53"
"Pereira","Centro","2011 Dec 17 12:00:00 AM","PM10","54.63"
"Pereira","Centro","2011 Dec 23 12:00:00 AM","PM10","43.96"
"Pereira","Centro","2012 Feb 20 12:00:00 AM","PM10","51"
"Pereira","Centro","2012 Feb 26 12:00:00 AM","PM10","36"
"Pereira","Centro","2012 Mar 03 12:00:00 AM","PM10","49"
"Pereira","Centro","2012 Mar 09 12:00:00 AM","PM10","45"
"Pereira","Centro","2012 Mar 13 12:00:00 AM","PM10","9"
"Pereira","Centro","2012 Mar 19 12:00:00 AM","PM10","24"
"Pereira","Centro","2012 Mar 26 12:00:00 AM","PM10","48"
"Pereira","Centro","2012 Apr 01 12:00:00 AM","PM10","26"
"Pereira","Centro","2012 Apr 07 12:00:00 AM","PM10","41"
"Pereira","Centro","2012 Apr 13 12:00:00 AM","PM10","36"
"Pereira","Centro","2012 Apr 19 12:00:00 AM","PM10","30"
"Pereira","Centro","2012 Apr 25 12:00:00 AM","PM10","22"
"Pereira","Centro","2012 May 01 12:00:00 AM","PM10","32"
"Pereira","Centro","2012 May 07 12:00:00 AM","PM10","26"
"Pereira","Centro","2012 May 13 12:00:00 AM","PM10","30"
"Pereira","Centro","2012 May 19 12:00:00 AM","PM10","32"
"Pereira","Centro","2012 May 25 12:00:00 AM","PM10","36"
"Pereira","Centro","2012 May 30 12:00:00 AM","PM10","54.12"
"Pereira","Centro","2012 May 31 12:00:00 AM","PM10","115.56"
"Pereira","Centro","2012 Jun 01 12:00:00 AM","PM10","109.3"
"Pereira","Centro","2012 Jun 02 12:00:00 AM","PM10","101.52"
"Pereira","Centro","2012 Jun 03 12:00:00 AM","PM10","107.64"
"Pereira","Centro","2012 Jun 04 12:00:00 AM","PM10","76.22"
"Pereira","Centro","2012 Jun 05 12:00:00 AM","PM10","66.03"
"Pereira","Centro","2012 Jun 06 12:00:00 AM","PM10","55.53"
"Pereira","Centro","2012 Jun 07 12:00:00 AM","PM10","31.51"
"Pereira","Centro","2012 Jun 08 12:00:00 AM","PM10","43.88"
"Pereira","Centro","2012 Jun 09 12:00:00 AM","PM10","40.69"
"Pereira","Centro","2012 Jun 10 12:00:00 AM","PM10","45.45"
"Pereira","Centro","2012 Jun 11 12:00:00 AM","PM10","34.78"
"Pereira","Centro","2012 Jun 12 12:00:00 AM","PM10","42.77"
"Pereira","Centro","2012 Jun 18 12:00:00 AM","PM10","31.77"
"Pereira","Centro","2012 Jun 24 12:00:00 AM","PM10","37.85"
"Pereira","Centro","2012 Jun 30 12:00:00 AM","PM10","28.08"
"Pereira","Centro","2012 Jul 01 12:00:00 AM","PM10","20.31"
"Pereira","Centro","2012 Jul 02 12:00:00 AM","PM10","27.76"
"Pereira","Centro","2012 Jul 03 12:00:00 AM","PM10","42.29"
"Pereira","Centro","2012 Jul 04 12:00:00 AM","PM10","34.94"
"Pereira","Centro","2012 Jul 05 12:00:00 AM","PM10","23.61"
"Pereira","Centro","2012 Jul 06 12:00:00 AM","PM10","18.9"
"Pereira","Centro","2012 Jul 12 12:00:00 AM","PM10","32.5"
"Pereira","Centro","2012 Jul 14 12:00:00 AM","PM10","46.07"
"Pereira","Centro","2012 Jul 16 12:00:00 AM","PM10","23.99"
"Pereira","Centro","2012 Jul 18 12:00:00 AM","PM10","27.39"
"Pereira","Centro","2012 Jul 20 12:00:00 AM","PM10","25.91"
"Pereira","Centro","2012 Jul 22 12:00:00 AM","PM10","34.65"
"Pereira","Centro","2012 Jul 24 12:00:00 AM","PM10","23.49"
"Pereira","Centro","2012 Jul 26 12:00:00 AM","PM10","37.24"
"Pereira","Centro","2012 Jul 28 12:00:00 AM","PM10","25.58"
"Pereira","Centro","2012 Jul 30 12:00:00 AM","PM10","39.26"
"Pereira","Centro","2012 Aug 05 12:00:00 AM","PM10","25.6"
"Pereira","Centro","2012 Aug 11 12:00:00 AM","PM10","37.12"
"Pereira","Centro","2012 Aug 17 12:00:00 AM","PM10","24.13"
"Pereira","Centro","2012 Aug 21 12:00:00 AM","PM10","30.63"
"Pereira","Centro","2012 Aug 23 12:00:00 AM","PM10","41.57"
"Pereira","Centro","2012 Aug 29 12:00:00 AM","PM10","44.26"
"Pereira","Centro","2012 Sep 04 12:00:00 AM","PM10","48.5"
"Pereira","Centro","2012 Sep 10 12:00:00 AM","PM10","41.94"
"Pereira","Centro","2012 Sep 12 12:00:00 AM","PM10","40.18"
"Pereira","Centro","2012 Sep 16 12:00:00 AM","PM10","23.61"
"Pereira","Centro","2012 Sep 21 12:00:00 AM","PM10","43.28"
"Pereira","Centro","2012 Sep 22 12:00:00 AM","PM10","24.53"
"Pereira","Centro","2012 Sep 28 12:00:00 AM","PM10","29.52"
"Pereira","Centro","2012 Oct 04 12:00:00 AM","PM10","37.1"
"Pereira","Centro","2012 Oct 10 12:00:00 AM","PM10","44.91"
"Pereira","Centro","2012 Oct 16 12:00:00 AM","PM10","16.49"
"Pereira","Centro","2012 Oct 22 12:00:00 AM","PM10","32.56"
"Pereira","Centro","2012 Oct 28 12:00:00 AM","PM10","36.71"
"Pereira","Centro","2012 Nov 03 12:00:00 AM","PM10","17"
"Pereira","Centro","2012 Nov 09 12:00:00 AM","PM10","20"
"Pereira","Centro","2012 Nov 15 12:00:00 AM","PM10","36"
"Pereira","Centro","2012 Nov 21 12:00:00 AM","PM10","31"
"Pereira","Centro","2012 Nov 27 12:00:00 AM","PM10","47"
"Pereira","Centro","2012 Dec 03 12:00:00 AM","PM10","26"
"Pereira","Centro","2012 Dec 09 12:00:00 AM","PM10","41"
"Pereira","Centro","2012 Dec 15 12:00:00 AM","PM10","32"
"Pereira","Centro","2012 Dec 21 12:00:00 AM","PM10","22"
"Pereira","Centro","2012 Dec 27 12:00:00 AM","PM10","25"
"Pereira","Centro","2013 Jan 02 12:00:00 AM","PM10","36.97"
"Pereira","Centro","2013 Jan 08 12:00:00 AM","PM10","33.65"
"Pereira","Centro","2013 Jan 14 12:00:00 AM","PM10","20.52"
"Pereira","Centro","2013 Jan 20 12:00:00 AM","PM10","15.35"
"Pereira","Centro","2013 Jan 26 12:00:00 AM","PM10","39.56"
"Pereira","Centro","2013 Feb 01 12:00:00 AM","PM10","47.25"
"Pereira","Centro","2013 May 16 12:00:00 AM","PM10","37.6"
"Pereira","Centro","2013 May 19 12:00:00 AM","PM10","34.38"
"Pereira","Centro","2013 May 22 12:00:00 AM","PM10","35.91"
"Pereira","Centro","2013 May 26 12:00:00 AM","PM10","19.76"
"Pereira","Centro","2013 May 28 12:00:00 AM","PM10","24.37"
"Pereira","Centro","2013 Jun 03 12:00:00 AM","PM10","41.58"
"Pereira","Centro","2013 Jun 09 12:00:00 AM","PM10","27.74"
"Pereira","Centro","2013 Jun 15 12:00:00 AM","PM10","29.8"
"Pereira","Centro","2013 Jun 21 12:00:00 AM","PM10","46.03"
"Pereira","Centro","2013 Jun 27 12:00:00 AM","PM10","27.38"
"Pereira","Centro","2013 Jul 03 12:00:00 AM","PM10","28.9"
"Pereira","Centro","2013 Jul 09 12:00:00 AM","PM10","36.42"
"Pereira","Centro","2013 Jul 15 12:00:00 AM","PM10","43.34"
"Pereira","Centro","2013 Jul 21 12:00:00 AM","PM10","37.5"
"Pereira","Centro","2013 Jul 27 12:00:00 AM","PM10","40.24"
"Pereira","Centro","2013 Aug 02 12:00:00 AM","PM10","30.97"
"Pereira","Centro","2013 Aug 08 12:00:00 AM","PM10","39.59"
"Pereira","Centro","2013 Aug 26 12:00:00 AM","PM10","24.01"
"Pereira","Centro","2013 Aug 30 12:00:00 AM","PM10","29.63"
"Pereira","Centro","2013 Sep 01 12:00:00 AM","PM10","29.69"
"Pereira","Centro","2013 Sep 07 12:00:00 AM","PM10","22.31"
"Pereira","Centro","2013 Sep 13 12:00:00 AM","PM10","38.91"
"Pereira","Centro","2013 Sep 19 12:00:00 AM","PM10","33.7"
"Pereira","Centro","2013 Sep 27 12:00:00 AM","PM10","32.05"
"Pereira","Centro","2013 Oct 02 12:00:00 AM","PM10","32.92"
"Pereira","Centro","2013 Oct 04 12:00:00 AM","PM10","19.37"
"Pereira","Centro","2013 Oct 06 12:00:00 AM","PM10","30.4"
"Pereira","Centro","2013 Oct 08 12:00:00 AM","PM10","36.93"
"Pereira","Centro","2013 Oct 10 12:00:00 AM","PM10","34.36"
"Pereira","Centro","2013 Oct 12 12:00:00 AM","PM10","31.1"
"Pereira","Centro","2013 Oct 14 12:00:00 AM","PM10","20.59"
"Pereira","Centro","2013 Oct 16 12:00:00 AM","PM10","26.09"
"Pereira","Centro","2013 Oct 18 12:00:00 AM","PM10","10.47"
"Pereira","Centro","2013 Oct 20 12:00:00 AM","PM10","35.7"
"Pereira","Centro","2013 Oct 22 12:00:00 AM","PM10","32.73"
"Pereira","Centro","2013 Oct 24 12:00:00 AM","PM10","25.76"
"Pereira","Centro","2013 Oct 26 12:00:00 AM","PM10","23.26"
"Pereira","Centro","2013 Oct 28 12:00:00 AM","PM10","30.12"
"Pereira","Centro","2013 Oct 30 12:00:00 AM","PM10","21.36"
"Pereira","Centro","2013 Nov 01 12:00:00 AM","PM10","15.21"
"Pereira","Centro","2013 Nov 03 12:00:00 AM","PM10","22.87"
"Pereira","Centro","2013 Nov 05 12:00:00 AM","PM10","21.66"
